ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-479
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-84
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3591
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-4091
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-2695
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1716
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1214
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-865
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1002
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3607
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3313
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-2645
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-4121
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-873
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1732
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1231
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-934
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1019
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3623
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3339
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-2776
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-4141
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-190
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1754
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1251
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1099
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1037
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-205
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3890
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3891
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1280
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1064
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3452
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3907
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1801
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1299
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1451
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1081
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-481
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3470
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-2965
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3923
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1820
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1320
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1534
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1102
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3486
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3972
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-2359
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1537
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1621
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1124
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-626
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3512
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3036
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3991
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-223
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-2737
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1638
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1143
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-664
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3547
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3077
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-4019
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-2685
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1667
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1165
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-748
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-233
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3566
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3124
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-4046
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-620
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1186
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-366
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3582
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-4070
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1415
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1204
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-843
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-623
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-97
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3598
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3290
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-4107
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1723
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1221
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-912
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1009
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-121
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3614
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3326
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-2713
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-4130
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-242
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1745
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1241
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-961
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-1026
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-186
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3630
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-739
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3608
ncyc;https://catalogue.ncyc.co.uk/saccharomyces-cerevisiae-3314
